sentence_index,word_count,accuracy(1=correct),reverse_study_time/sec,user_id_from_FOWARD_study,r_user_id_from_REVERSE_study,perspective_ambiguity,block_ambiguity
1438,4,1,6.594664,903,104,neither,1
1134,7,1,18.361386,205,243,user,1
1238,11,1,7.525726,74,484,agent,1
191,12,1,6.946333,22,301,neither,1
1503,20,0,15.711581,905,13,agent,2
1522,6,1,4.719676,908,582,ambiguous,2
725,15,1,6.509987,229,328,ambiguous,1
688,10,1,3.66647,6,308,neither,1
1033,20,1,12.190233,40,221,agent,1
486,13,1,7.853953,240,535,agent,1
1581,7,1,5.128028,927,332,agent,1
741,11,0,7.754377,228,457,user,1
841,16,0,4.484193,220,516,neither,1
746,9,0,8.587238,91,6,agent,1
223,9,1,7.008089,29,14,agent,1
21,21,1,11.746892,217,317,neither,1
608,26,1,10.420157,34,93,ambiguous,1
924,6,1,8.551296,18,136,ambiguous,2
1363,5,1,4.373232,911,144,neither,1
970,8,1,7.800984,232,494,neither,1
617,14,1,11.214618,66,489,agent,1
254,5,1,4.146474,8,430,neither,1
948,12,1,4.599882,234,570,ambiguous,2
221,23,0,9.008806,29,362,agent,1
1538,13,0,35.98383,909,126,agent,2
941,10,1,4.701369,234,535,neither,1
806,6,1,13.609091,95,568,ambiguous,2
1098,10,0,2.765236,203,157,neither,1
1470,20,0,16.869942,901,457,neither,1
597,9,1,8.592298,36,538,agent,1
445,11,1,3.779375,7,237,neither,1
131,10,1,10.908268,24,159,neither,1
196,8,1,6.344187,22,590,neither,1
332,31,1,15.404198,83,520,neither,1
165,10,0,20.996504,20,415,ambiguous,1
1492,20,0,32.981096,904,521,agent,1
447,9,1,8.664101,7,14,ambiguous,4
162,18,0,15.235974,20,415,ambiguous,3
796,34,1,12.760762,92,460,ambiguous,2
422,19,1,20.047367,3,141,neither,1
565,8,0,13.441962,30,609,neither,1
314,10,0,6.12455,89,380,neither,1
937,8,1,7.340181,238,141,neither,1
1129,6,1,3.778927,205,397,neither,1
1482,15,1,13.151183,906,429,neither,1
1231,11,0,4.137191,75,478,ambiguous,2
410,11,1,9.533903,85,236,ambiguous,2
16,14,1,9.650912,217,470,neither,1
238,14,1,15.562246,222,218,agent,1
1285,25,1,16.366597,71,121,ambiguous,1
868,20,1,4.833753,13,92,neither,1
1501,10,0,17.958162,905,324,agent,1
153,5,1,5.094028,26,98,ambiguous,2
959,10,1,4.648083,230,261,neither,1
57,17,0,7.456003,213,241,agent,1
690,21,1,8.902194,6,587,ambiguous,2
1463,15,1,6.846196,901,371,agent,1
1012,5,1,3.406484,49,409,neither,1
1425,9,0,4.314468,902,516,agent,1
1010,14,1,7.73143,49,409,neither,1
1017,9,1,4.876686,49,12,neither,1
63,39,0,60.662939,213,19,ambiguous,2
1519,6,0,4.437153,908,438,ambiguous,2
54,29,1,18.490017,212,314,ambiguous,2
256,16,0,8.587068,8,417,neither,1
1040,17,0,6.770773,41,540,neither,1
83,14,1,10.900932,211,433,agent,2
193,8,1,4.696202,22,282,neither,1
1146,15,1,9.701654,204,135,neither,1
403,9,1,6.031254,84,272,agent,1
1525,12,1,12.235526,908,456,neither,1
1342,17,1,5.151432,915,397,neither,1
71,12,1,10.505848,211,144,agent,1
310,15,1,8.383067,89,327,neither ,1
1519,6,1,3.63958,908,282,ambiguous,2
1158,15,0,19.545881,207,8,agent,1
265,25,1,43.400302,8,8,ambiguous,1
115,10,1,3.385685,90,278,neither,1
523,9,0,6.327578,39,243,neither,1
525,10,1,7.131885,39,243,neither,1
1450,13,1,30.132783,900,484,agent,1
527,10,1,11.672836,39,243,neither,2
1200,8,0,15.334562,77,15,ambiguous,2
762,9,1,8.819187,226,239,ambiguous,2
894,16,0,4.878208,14,304,ambiguous,2
1043,22,1,20.592418,41,457,ambiguous,1
632,8,1,2.395284,67,393,neither,1
1415,16,0,55.505987,902,1,ambiguous,2
1031,15,1,9.065463,40,422,neither,1
41,54,1,23.471656,215,515,neither,1
1001,5,1,6.802159,48,368,ambiguous,10
197,12,1,6.433245,23,269,neither,1
1501,10,0,74.018616,905,518,agent,1
204,14,1,8.138925,23,221,neither,1
1558,16,1,13.241002,926,485,neither,1
1225,6,1,4.860092,75,227,neither,1
1263,10,1,3.777882,72,288,neither,1
1312,11,1,7.48805,78,529,agent,1
1579,9,1,7.144684,927,362,neither,1
1553,9,1,9.817309,922,485,neither,1
1153,19,0,19.249491,207,515,agent,1
289,13,1,7.196341,55,93,neither,1
928,8,0,5.458518,238,433,neither,1
1416,9,1,5.70773,902,328,ambiguous,2
691,16,1,14.95179,6,452,neither,1
76,12,0,7.239761,211,407,agent,1
397,9,0,28.940274,84,218,ambiguous,2
1244,11,0,4.231484,74,623,neither,1
1165,14,1,6.543273,209,438,neither,1
1560,5,1,3.51065,926,7,neither,1
1294,18,1,26.102725,70,17,agent,1
131,10,1,4.426336,24,442,neither,1
569,11,1,9.298138,30,449,neither,1
778,29,1,17.957482,93,399,agent,1
710,8,1,3.813836,99,258,neither,1
1370,8,1,7.321909,911,156,ambiguous,2
433,10,1,2.164464,3,274,ambiguous,1
569,11,1,5.194367,30,406,neither,1
1163,8,1,7.842915,209,118,agent,1
1408,36,0,27.418697,912,247,agent,8
1204,7,1,3.202279,77,248,agent,1
482,16,1,37.844827,240,484,agent,1
401,14,0,20.774975,84,224,neither,1
1200,8,1,3.297461,77,248,ambiguous,2
1465,15,0,68.32881,901,102,neither,2
472,12,0,50.528652,241,119,ambiguous,4
1371,7,0,6.684353,911,267,ambiguous,2
1204,7,1,6.340091,77,535,agent,1
986,24,1,9.546915,233,274,ambiguous,1
1200,8,1,10.936052,77,535,ambiguous,2
809,14,0,11.14193,95,522,ambiguous,3
809,14,1,20.656245,95,435,ambiguous,3
1273,17,0,10.432486,72,576,ambiguous,2
1486,12,1,6.724283,904,146,ambiguous,2
805,12,1,5.47138,95,435,ambiguous,2
740,5,1,3.505904,228,162,neither,1
1555,9,0,32.996873,926,118,agent,1
161,7,0,6.431625,20,272,ambiguous,3
307,8,1,11.375885,88,449,neither,1
1052,5,1,4.348968,1,20,neither,1
1269,16,1,12.223081,72,460,neither,1
1384,14,1,8.063141,910,382,ambiguous,2
547,22,0,18.565207,31,566,ambiguous,4
755,8,1,5.887538,91,434,neither,1
1037,18,0,34.180028,41,161,neither,7
381,12,1,3.618073,87,511,neither,1
599,11,1,4.142343,36,284,neither,1
921,10,1,5.079366,18,309,neither,1
1305,8,0,22.022643,78,273,agent,1
1182,16,1,12.532658,208,373,neither,2
704,16,1,22.975063,99,429,ambiguous,2
1545,8,0,4.874393,922,240,agent,1
566,12,1,13.467504,30,280,neither,2
1290,15,1,7.054185,70,285,neither,1
1120,9,1,7.190257,202,421,neither ,1
41,54,1,13.02451,215,468,neither,1
517,12,1,15.653872,242,149,ambiguous,1
1194,7,1,14.242606,77,232,ambiguous,2
1306,13,1,8.928633,78,465,agent,1
1104,15,0,10.640462,203,378,ambiguous,2
1540,15,1,35.07946,909,240,ambiguous,3
274,11,0,5.858502,58,96,ambiguous,2
454,20,1,8.985144,244,137,ambiguous,2
1179,6,1,3.578527,208,435,ambiguous,3
341,9,1,16.339728,80,138,neither,1
60,16,0,4.348372,213,241,agent,1
1395,26,0,16.402479,913,603,agent,1
1341,5,1,2.644901,915,15,neither,1
1423,9,1,5.30337,902,145,ambiguous,2
1068,12,1,3.886084,9,325,neither,1
286,11,1,5.611256,55,148,neither,1
1080,36,0,37.925453,200,368,agent,2
1262,15,0,18.101508,72,521,neither,2
1475,9,1,8.643176,906,149,neither,1
5,10,0,9.937573,216,271,neither,3
648,9,1,6.744532,68,332,ambiguous,2
1182,16,1,8.229754,208,313,neither,2
334,24,1,6.690839,83,308,ambiguous,1
1400,13,1,5.585725,913,497,ambiguous,2
62,22,1,20.943362,213,396,agent,1
634,8,0,6.764026,67,1,neither,1
924,6,1,3.829102,18,219,ambiguous,2
646,13,1,9.949364,68,332,neither,2
440,20,1,6.963845,7,106,agent,1
1217,8,1,4.389272,76,421,neither,1
965,15,1,9.013813,230,162,neither,1
254,5,1,3.444225,8,297,neither,1
469,9,1,22.078362,241,229,neither,2
464,15,0,37.93405,241,229,ambiguous,2
1080,36,0,24.527633,200,537,agent,2
396,9,0,8.303827,84,314,ambiguous,2
179,12,0,25.343426,21,224,ambiguous,3
555,14,0,7.049388,31,328,ambiguous,2
1125,6,1,3.066675,205,308,neither,1
1035,13,0,17.822749,40,336,neither,2
1042,20,1,8.040088,41,519,neither,1
959,10,1,18.675912,230,131,neither,1
689,10,0,8.959361,6,151,neither,1
973,8,0,4.051294,232,438,neither,1
151,10,0,19.501714,26,384,ambiguous,2
1043,22,1,21.558359,41,93,ambiguous,1
243,8,1,20.73796,4,164,neither,1
911,12,0,6.554936,18,457,neither,2
703,9,0,4.500473,99,238,ambiguous,2
642,8,1,4.743973,67,307,neither,1
72,13,1,6.066264,211,471,agent,1
984,19,1,12.710984,233,18,neither,2
555,14,0,6.961145,31,522,ambiguous,2
1166,24,0,24.235475,209,592,ambiguous,2
1530,12,1,20.398762,909,419,agent,2
549,17,1,8.643684,31,319,ambiguous,3
1133,6,1,4.070404,205,570,neither,1
799,11,1,3.44319,95,97,ambiguous,2
1567,7,0,4.258539,926,374,ambiguous,2
233,10,1,4.072674,222,540,neither,1
550,24,0,40.316717,31,534,ambiguous,2
196,8,1,5.135225,22,519,neither,1
547,22,0,17.459786,31,604,ambiguous,4
1180,12,0,8.917576,208,260,ambiguous,3
758,14,1,7.041685,226,364,neither,1
549,17,0,10.269564,31,604,ambiguous,3
577,23,0,37.40296,37,396,agent,1
813,13,1,15.448989,94,369,neither,1
911,12,1,9.557888,18,266,neither,2
1506,15,0,8.44382,905,454,agent,2
173,17,1,6.389584,21,325,neither,3
673,21,0,11.972876,251,318,neither,1
1214,6,1,3.739919,76,318,neither,1
1234,19,0,21.352328,74,316,agent,1
884,16,1,10.415481,14,156,agent,1
1577,10,1,8.181444,927,371,neither,1
1122,7,1,21.080243,205,405,user,1
681,20,1,11.110697,251,429,neither,1
481,16,1,8.759648,240,13,agent,1
454,20,1,12.832111,244,375,ambiguous,2
1018,28,1,22.682717,49,366,ambiguous,1
831,29,1,49.51895,221,239,agent,1
793,23,1,6.977266,92,385,ambiguous,2
762,9,1,4.103095,226,359,ambiguous,2
860,18,1,13.818074,13,20,neither,1
850,10,1,7.96075,220,518,neither,1
582,27,0,31.546566,37,152,neither,5
457,26,1,6.419793,244,245,ambiguous,2
1277,19,1,5.586186,71,348,neither,1
699,17,0,15.752703,6,521,neither,1
696,18,1,21.04169,6,521,neither,2
1106,14,0,17.535427,203,414,neither,2
1452,34,1,10.789726,900,414,neither,1
883,10,1,7.509291,14,164,neither,1
1470,20,0,8.32848,901,509,neither,1
805,12,1,8.902476,95,328,ambiguous,2
809,14,0,36.413538,95,328,ambiguous,3
732,15,1,5.029434,228,487,neither,2
975,38,0,45.6095,232,371,agent,1
29,14,1,35.5918,215,159,ambiguous,1
476,14,0,9.150282,241,93,ambiguous,3
895,13,1,8.549949,14,159,agent,1
514,21,1,10.736067,242,484,neither,1
1165,14,1,8.475032,209,525,neither,1
1459,14,0,8.390808,901,93,neither,4
863,15,1,20.289956,13,441,neither,2
917,7,1,12.366331,18,103,neither,1
300,14,1,19.082736,88,315,agent,2
1116,32,1,10.412702,202,270,agent,1
1537,15,1,9.153256,909,2,neither,1
1536,17,1,17.720787,909,2,agent,2
1330,15,1,11.033912,918,231,neither,1
855,18,1,29.743866,13,128,ambiguous,1
25,16,1,6.100886,217,325,ambiguous,2
1247,28,1,37.561187,73,312,agent,1
320,20,0,6.818695,89,247,agent,1
1532,20,0,4.121149,909,158,ambiguous,3
1531,18,0,6.129232,909,158,ambiguous,2
662,14,1,17.173156,69,422,agent,1
1483,17,1,21.282357,906,393,ambiguous,2
1015,11,1,4.154759,49,234,neither,1
435,14,1,31.432629,7,439,ambiguous,1
1016,24,1,14.832648,49,234,neither,1
978,7,1,15.152102,232,443,ambiguous,2
224,21,1,32.086391,29,443,neither,2
1566,9,1,11.262563,926,520,ambiguous,2
1530,12,1,5.395659,909,467,agent,2
356,27,1,64.573264,81,359,agent,1
429,34,1,10.336179,3,271,agent,1
404,14,1,4.497964,84,286,ambiguous,3
350,15,1,7.857376,80,359,ambiguous,2
1336,15,1,6.028999,915,538,ambiguous,2
1368,11,1,2.471648,911,4,neither,1
1294,18,1,24.148495,70,490,agent,1
1314,8,1,5.510235,78,580,neither,1
1172,12,0,27.159257,209,164,ambiguous,2
247,7,0,5.236015,4,386,ambiguous,2
240,8,1,6.213056,4,386,ambiguous,2
749,11,0,14.177746,91,437,agent,2
480,11,1,3.880134,240,412,agent,1
1553,9,1,4.505073,922,162,neither,1
932,17,1,8.415517,238,524,ambiguous,3
630,31,0,25.428783,66,91,ambiguous,1
715,9,0,7.403254,229,304,agent,1
142,16,1,9.677308,26,91,neither,2
1571,9,1,6.071209,927,269,neither,1
1558,16,1,6.072657,926,162,neither,1
360,23,0,20.301626,81,102,ambiguous,1
1251,10,1,5.253454,73,603,ambiguous,3
434,34,1,43.950217,3,263,agent,1
778,29,1,5.750116,93,9,agent,1
35,18,1,11.263628,215,106,ambiguous,1
514,21,0,6.525861,242,401,neither,1
1048,15,1,6.898481,41,429,agent,1
1324,18,1,22.340477,918,113,neither,2
1349,17,1,8.989618,914,178,ambiguous,2
944,25,1,12.018556,234,2,neither,1
1247,28,0,27.46922,73,621,agent,1
253,10,1,8.341065,8,534,neither,1
634,8,1,6.837007,67,592,neither,1
626,11,1,18.764265,66,417,neither,1
621,11,1,4.897041,66,417,neither,1
437,11,0,7.823704,7,288,agent,1
945,31,1,22.565016,234,221,ambiguous,2
635,8,1,4.511753,67,350,neither,1
595,13,1,3.467983,36,11,neither,1
1041,22,1,15.059074,41,589,agent,1
1291,10,1,6.13245,70,494,neither,1
152,9,0,7.809091,26,486,neither,1
1580,7,1,6.558843,927,101,agent,1
900,6,1,5.668359,16,8,ambiguous,4
884,16,1,10.910426,14,118,agent,1
856,10,1,2.655278,13,265,neither,1
1236,21,1,129.845921,74,437,agent,1
1469,12,0,5.361765,901,578,neither,3
857,10,1,6.567567,13,456,neither,1
856,10,1,9.436788,13,456,neither,1
255,10,1,5.546438,8,538,neither,1
823,11,0,5.921521,94,121,ambiguous,2
822,9,1,9.678588,94,121,neither,1
780,28,1,12.043171,93,307,user,1
647,12,1,4.679338,68,478,ambiguous,1
1477,12,1,6.162604,906,437,ambiguous,2
474,9,1,5.782959,241,518,neither,1
1075,27,0,33.093554,9,281,ambiguous,2
919,7,1,5.55998,18,244,neither,2
530,12,1,5.619983,39,158,neither,2
1078,18,1,14.037572,9,603,ambiguous,2
1498,16,1,16.768031,904,113,agent,1
688,10,1,3.804036,6,129,neither,1
1359,8,1,2.715142,911,235,agent,1
892,22,1,7.725506,14,319,agent,1
36,20,1,10.86946,215,262,ambiguous,2
589,18,1,32.7535,36,102,ambiguous,2
232,17,0,36.015093,222,230,neither,2
242,11,0,7.576514,4,7,neither,4
1349,17,1,10.825514,914,361,ambiguous,2
930,19,1,13.023316,238,430,agent,1
595,13,1,7.038025,36,362,neither,1
132,23,0,31.314926,24,515,agent,1
1574,9,1,15.699154,927,436,neither,1
193,8,1,3.921993,22,236,neither,1
1028,18,0,14.408947,40,434,ambiguous,2
541,16,0,43.521008,38,591,ambiguous,2
142,16,1,10.680558,26,218,neither,2
838,15,1,21.851974,221,442,agent,1
827,37,0,10.413975,221,12,ambiguous,2
835,25,1,18.119278,221,442,neither,1
715,9,1,9.53688,229,465,agent,1
294,9,1,8.051461,55,394,agent,1
986,24,0,9.678465,233,470,ambiguous,1
1496,21,1,62.221832,904,451,agent,1
541,16,0,9.52729,38,277,ambiguous,2
138,16,0,41.949836,24,515,agent,1
783,36,0,6.628142,93,100,agent,1
1198,5,1,12.304708,77,2,ambiguous,2
1000,10,0,24.043815,48,118,ambiguous,2
1366,16,1,24.408243,911,104,ambiguous,3
358,33,1,17.009209,81,609,agent,1
359,45,1,79.901854,81,609,agent,1
789,31,1,18.662666,92,458,ambiguous,2
285,11,1,3.465149,55,326,neither,1
747,16,0,8.280967,91,141,agent,1
647,12,1,18.947504,68,395,ambiguous,1
635,8,0,11.83953,67,588,neither,1
1106,14,1,21.076997,203,509,neither,2
896,36,0,2.377587,14,12,agent,1
1483,17,1,20.407659,906,605,ambiguous,2
1047,10,1,6.605626,41,107,neither,1
256,16,1,19.147913,8,512,neither,1
1485,14,0,14.048319,904,605,agent,1
642,8,1,8.917867,67,16,neither,1
598,11,1,2.911611,36,524,neither,1
965,15,1,9.73597,230,289,neither,1
428,13,1,39.918628,3,313,neither,1
1038,20,0,23.323018,41,128,ambiguous,5
989,28,1,14.261406,233,529,ambiguous,1
836,17,0,26.942032,221,581,ambiguous,2
1290,15,1,4.987459,70,398,neither,1
844,12,1,9.799514,220,475,ambiguous,2
1435,12,1,8.991917,903,535,neither,1
847,10,1,3.599608,220,5,neither,1
1150,21,1,9.222006,207,475,neither,1
1259,11,1,8.099524,73,415,neither,1
322,15,1,27.295805,89,324,neither,1
482,16,0,4.176377,240,362,agent,1
327,23,0,18.159855,83,324,agent,2
1328,18,1,24.263331,918,593,neither,2
881,14,1,8.086809,12,381,ambiguous,2
54,29,0,24.430929,212,219,ambiguous,2
74,11,1,6.67254,211,414,agent,1
1250,6,1,4.57388,73,457,neither,1
891,9,0,3.096584,14,487,neither,1
1255,11,1,4.338539,73,457,neither,1
978,7,1,37.788132,232,361,ambiguous,2
759,7,1,5.488493,226,361,neither,1
1168,14,1,74.898424,209,384,agent,2
272,5,1,16.615354,58,113,ambiguous,2
1268,10,1,5.235248,72,382,neither,1
150,16,1,6.259437,26,566,neither,1
775,10,1,6.597308,93,434,neither,2
153,5,0,5.229724,26,566,ambiguous,2
87,22,1,20.433414,218,280,ambiguous,2
726,9,1,8.61019,229,365,agent,2
732,15,1,20.328134,228,404,neither,2
1243,10,1,2.392874,74,468,neither,1
1020,19,1,5.391232,49,318,neither,1
1074,21,0,9.126084,9,398,ambiguous,1
134,10,1,9.780826,24,109,neither,1
11,8,0,31.153211,216,317,neither,2
1189,7,1,3.590123,208,237,ambiguous,3
233,10,1,4.224741,222,262,neither,1
1517,20,0,9.054216,908,151,ambiguous,2
729,8,0,5.916987,228,393,neither,1
361,43,1,12.836047,81,508,neither,1
715,9,1,9.984567,229,13,agent,1
1335,16,0,26.458877,915,289,ambiguous,2
950,11,0,7.184078,234,98,agent,1
955,8,0,4.759466,230,98,agent,1
954,12,0,11.203803,230,98,agent,1
1574,9,1,3.996455,927,234,neither,1
62,22,1,15.688993,213,156,agent,1
5,10,0,10.052989,216,225,neither,3
683,7,1,5.05595,251,483,neither,2
127,8,1,7.398334,24,179,agent,1
1507,7,1,3.666959,905,376,neither,2
1018,28,1,54.816306,49,248,ambiguous,1
1414,42,0,30.979862,912,608,ambiguous,3
1073,14,1,6.60053,9,279,agent,1
800,13,1,12.823085,95,434,agent,1
348,16,1,14.49134,80,494,neither,1
690,21,1,8.230689,6,469,ambiguous,2
693,10,1,6.011022,6,469,neither,1
622,28,1,5.711465,66,157,ambiguous,2
458,20,1,8.298113,244,493,ambiguous,2
260,15,0,43.009717,8,273,ambiguous,2
1250,6,1,3.978838,73,315,neither,1
654,9,0,4.461325,68,385,neither,1
1255,11,1,12.992092,73,315,neither,1
629,27,1,5.614438,66,157,ambiguous,2
278,6,1,4.724789,58,405,neither,3
998,10,0,6.650218,48,246,ambiguous,2
1159,11,1,17.305796,207,440,agent,1
457,26,1,9.58997,244,305,ambiguous,2
1498,16,1,8.604769,904,312,agent,1
1327,18,1,15.6641,918,3,ambiguous,2
628,24,1,11.805001,66,125,ambiguous,1
287,11,0,7.80518,55,19,neither,1
749,11,0,18.384578,91,154,agent,2
209,16,0,9.002689,23,374,agent,1
1046,20,1,7.341603,41,442,neither,1
1125,6,1,5.354944,205,17,neither,1
1264,18,0,13.393487,72,477,neither,1
307,8,1,4.161713,88,536,neither,1
814,12,1,5.046214,94,146,neither,1
1270,16,1,30.54563,72,1,neither,2
1486,12,1,9.864438,904,469,ambiguous,2
1185,7,1,4.775604,208,582,neither,1
1092,18,1,8.973191,200,144,ambiguous,2
143,5,0,13.413175,26,148,ambiguous,2
1378,9,0,11.806031,910,571,agent,1
376,10,1,2.367715,86,4,agent,1
186,10,1,12.221456,22,327,agent,1
1411,36,0,64.080752,912,428,neither,10
871,12,0,10.911548,12,428,neither,1
188,9,1,5.637668,22,327,agent,1
107,11,1,5.984861,227,127,ambiguous,2
953,10,1,9.332729,230,490,agent,1
1189,7,1,3.310064,208,283,ambiguous,3
898,9,1,15.660073,16,439,agent,3
90,16,1,20.815734,218,152,ambiguous,1
261,16,1,5.541749,8,222,neither,1
1286,16,1,13.703925,71,491,ambiguous,1
1281,26,1,20.836374,71,491,agent,1
229,17,0,23.72678,222,521,ambiguous,1
1186,7,1,4.846974,208,283,ambiguous,2
40,23,1,8.50542,215,232,neither,1
834,8,1,4.947959,221,234,neither,1
1452,34,1,20.287217,900,266,neither,1
1459,14,0,11.737515,901,266,neither,4
1515,22,1,26.670639,908,260,ambiguous,1
1238,11,0,6.731869,74,401,agent,1
338,8,1,3.789934,80,157,neither,1
1494,9,1,3.765005,904,297,agent,1
653,12,1,3.652015,68,284,ambiguous,1
1182,16,1,8.208471,208,296,neither,2
1142,18,0,11.604265,204,486,neither,1
998,10,0,24.288293,48,350,ambiguous,2
264,24,1,7.463673,8,235,agent,1
83,14,0,182.075639,211,150,agent,2
326,11,1,6.878165,83,394,agent,1
752,18,1,4.441123,91,617,agent,1
823,11,0,21.288851,94,399,ambiguous,2
965,15,1,15.540132,230,243,neither,1
155,20,1,27.788284,20,245,ambiguous,1
392,12,1,8.640372,87,621,agent,1
396,9,1,3.118711,84,508,ambiguous,2
1538,13,0,85.094353,909,404,agent,2
86,6,1,2.490559,218,516,neither,1
700,26,1,7.460134,6,147,ambiguous,1
173,17,1,20.73891,21,432,neither,3
410,11,0,12.159925,85,478,ambiguous,2
559,23,0,9.36482,31,96,ambiguous,5
75,12,1,17.280242,211,579,agent,1
1566,9,1,14.521894,926,277,ambiguous,2
52,24,1,8.324793,212,96,ambiguous,2
236,19,1,10.335381,222,283,neither,1
644,13,1,6.283825,67,167,ambiguous,1
560,12,0,10.491513,31,435,ambiguous,2
2,13,0,21.666332,216,456,neither,2
1563,7,1,7.656079,926,332,ambiguous,4
423,9,1,4.22606,3,590,neither,1
958,10,1,3.487781,230,162,neither,1
424,23,1,7.779471,3,590,neither,1
767,18,1,10.83778,226,457,ambiguous,1
768,8,1,3.958978,226,457,neither,1
468,13,0,13.945835,241,378,ambiguous,2
61,12,1,5.356028,213,513,neither,1
204,14,1,6.238805,23,510,neither,1
153,5,0,9.308293,26,380,ambiguous,2
150,16,1,29.920744,26,380,neither,1
1439,14,1,5.408924,903,478,ambiguous,2
434,34,1,11.843875,3,577,agent,1
804,11,1,5.610635,95,510,agent,1
439,10,1,2.907453,7,577,neither,1
533,30,0,63.024437,38,579,ambiguous,2
586,53,0,24.015102,37,516,agent,1
1266,12,0,12.710146,72,408,neither,1
1031,15,1,28.003567,40,350,neither,1
65,21,1,9.2025,213,240,neither,1
235,8,1,5.602321,222,430,neither,1
1410,44,1,56.613579,912,437,agent,1
1343,13,1,6.909072,915,18,ambiguous,2
1125,6,1,21.909053,205,610,neither,1
863,15,1,36.049364,13,568,neither,2
1052,5,1,4.435303,1,453,neither,1
939,10,1,38.458547,234,91,neither,1
344,13,1,26.586785,80,168,neither,2
1445,11,1,15.114359,900,422,agent,1
1067,11,1,7.523521,9,7,agent,1
784,13,1,5.051164,93,91,neither,1
311,14,1,22.547461,89,520,ambiguous,1
313,10,1,4.507614,89,520,neither,1
1256,9,1,4.93981,73,367,neither,1
66,35,1,39.763794,213,593,agent,1
918,7,1,6.528245,18,474,neither,2
676,10,1,4.711066,251,13,agent,1
1469,12,0,6.748702,901,296,neither,3
558,16,0,13.582365,31,5,ambiguous,2
913,12,1,8.271324,18,141,neither,1
68,48,1,6.226098,213,304,ambiguous,2
246,4,1,4.206595,4,370,neither,1
282,15,1,6.537025,55,278,neither,1
1464,14,0,12.454805,901,296,agent,4
623,13,1,4.770594,66,538,ambiguous,2
